chr	start	end	replication_time	expression_CCLE	noncoding_mutation_rate
22	40400001	40500000	370	229192	2.30E-06
22	40500001	40600000	372	113494	1.65E-06
22	40600001	40700000	484	323892	2.66E-06
22	40700001	40800000	427	1548045	2.27E-06
22	40800001	40900000	355	807353	2.79E-06
22	40900001	41000000	228	161035	2.72E-06
22	41000001	41100000	148	104504	2.01E-06
22	41100001	41200000	165	357710	2.15E-06
22	41200001	41300000	191	1086363	1.64E-06
22	41300001	41400000	269	750776	1.87E-06
22	41400001	41500000	206	643682	3.19E-06
22	41500001	41600000	154	1259379	2.51E-06
22	41600001	41700000	179	2054307	1.88E-06
22	41700001	41800000	173	1380296	1.80E-06
22	41800001	41900000	187	1150185	2.20E-06
22	41900001	42000000	162	2275316	2.50E-06
22	42000001	42100000	183	3516508	2.42E-06
22	42100001	42200000	180	59644	2.43E-06
22	42200001	42300000	199	2286193	2.13E-06
22	42300001	42400000	243	1471587	3.39E-06
22	42400001	42500000	323	1318560	2.53E-06
22	42500001	42600000	363	908939	1.94E-06
22	42600001	42700000	305	851699	1.16E-06
22	42700001	42800000	230	64975	2.09E-06
22	42800001	42900000	185	58864	2.28E-06
22	42900001	43000000	196	2012371	3.10E-06
22	43000001	43100000	189	1199812	1.76E-06
22	43100001	43200000	168	827270	2.27E-06
22	43200001	43300000	187	1278214	2.11E-06
22	43300001	43400000	222	208036	1.51E-06
22	43400001	43500000	176	130975	3.93E-06
22	43500001	43600000	202	2274616	1.49E-06
22	43600001	43700000	241	26485	1.98E-06
22	43700001	43800000	440	5921	2.73E-06
22	43800001	43900000	573	5008	3.22E-06
22	43900001	44000000	618	10360	3.21E-06
22	44000001	44100000	627	120003	1.85E-06
22	44100001	44200000	594	14388	1.95E-06
22	44200001	44300000	473	60093	2.04E-06
22	44300001	44400000	339	784694	2.50E-06
22	44400001	44500000	393	136883	2.30E-06
22	44500001	44600000	382	389979	4.75E-06
22	44600001	44700000	327	85057	3.38E-06
22	44700001	44800000	280	5754	2.35E-06
22	44800001	44900000	425	404474	3.68E-06
22	44900001	45000000	379	3961	3.18E-06
22	45000001	45100000	478	34418	3.41E-06
22	45100001	45200000	447	316903	1.94E-06
22	45200001	45300000	487	509337	3.23E-06
22	45300001	45400000	525	77220	2.72E-06
22	45400001	45500000	456	6390	3.66E-06
22	45500001	45600000	362	1876782	1.78E-06
22	45600001	45700000	225	156757	2.25E-06
22	45700001	45800000	277	463578	1.98E-06
22	45800001	45900000	199	101907	2.30E-06
22	45900001	46000000	195	603364	2.05E-06
22	46000001	46100000	185	524572	2.24E-06
22	46100001	46200000	172	464328	1.22E-06
22	46200001	46300000	168	583688	1.54E-06
22	46300001	46400000	194	317112	2.41E-06
22	46400001	46500000	270	304383	2.10E-06
22	46500001	46600000	180	199196	1.26E-06
22	46600001	46700000	179	878869	1.86E-06
22	46700001	46800000	205	1592469	2.46E-06
22	46800001	46900000	260	158102	2.73E-06
22	46900001	47000000	213	291779	2.76E-06
22	47000001	47100000	253	941163	5.00E-06
22	47100001	47200000	265	338668	1.73E-06
22	47200001	47300000	221	161167	1.78E-06
22	47300001	47400000	311	186924	2.97E-06
22	47400001	47500000	449	118905	3.49E-06
22	47500001	47600000	538	212008	2.24E-06
22	47600001	47700000	559	13828	3.92E-06
22	47700001	47800000	530	14566	3.17E-06
22	47800001	47900000	591	1487	3.09E-06
22	47900001	48000000	623	1095	4.37E-06
22	48000001	48100000	644	88499	4.17E-06
22	48100001	48200000	716	203753	5.02E-06
22	48200001	48300000	771	113392	5.91E-06
22	48300001	48400000	850	56115	5.08E-06
22	48400001	48500000	875	12541	4.65E-06
22	48500001	48600000	868	2191	5.19E-06
22	48600001	48700000	905	2441	4.61E-06
22	48700001	48800000	926	1334	5.41E-06
22	48800001	48900000	921	6408	4.03E-06
22	48900001	49000000	952	23661	5.08E-06
22	49000001	49100000	930	13865	6.95E-06
22	49100001	49200000	934	44982	6.79E-06
22	49200001	49300000	929	2141	5.40E-06
22	49300001	49400000	887	460	7.34E-06
22	49400001	49500000	876	9093	4.45E-06
22	49500001	49600000	848	1318	5.43E-06
22	49600001	49700000	827	1578	NaN
22	49700001	49800000	793	18549	NaN
22	49800001	49900000	681	78748	NaN
22	49900001	50000000	623	84744	NaN
22	50000001	50100000	566	60006	NaN
22	50100001	50200000	428	433848	NaN
22	50200001	50300000	276	984001	NaN
22	50300001	50400000	208	1020517	NaN
22	50400001	50500000	271	93904	NaN
22	50500001	50600000	215	67200	NaN
22	50600001	50700000	242	2100861	NaN
22	50700001	50800000	217	2709524	NaN
22	50800001	50900000	257	1452466	NaN
22	50900001	51000000	207	1844504	NaN
22	51000001	51100000	189	707114	NaN
22	51100001	51200000	203	459165	NaN
22	51200001	51300000	295	338887	NaN
22	51300001	51400000	NaN	0	NaN
23	1	100000	NaN	4664	6.57E-06
23	100001	200000	NaN	39630	1.40E-05
23	200001	300000	NaN	878493	3.30E-06
23	300001	400000	NaN	206212	4.34E-06
23	400001	500000	NaN	5523	6.01E-06
23	500001	600000	NaN	428	6.39E-06
23	600001	700000	NaN	1048	5.66E-06
23	700001	800000	NaN	117	6.07E-06
23	800001	900000	NaN	2043	8.65E-06
23	900001	1000000	NaN	1834	6.00E-06
23	1000001	1100000	NaN	1269	5.86E-06
23	1100001	1200000	NaN	110	5.83E-06
23	1200001	1300000	NaN	1443	6.64E-06
23	1300001	1400000	NaN	26492	4.37E-06
23	1400001	1500000	NaN	304120	5.36E-06
23	1500001	1600000	NaN	4006563	2.10E-06
23	1600001	1700000	NaN	100188	3.80E-06
23	1700001	1800000	NaN	458153	4.04E-06
23	1800001	1900000	NaN	39709	3.29E-06
23	1900001	2000000	NaN	12565	4.52E-06
23	2000001	2100000	NaN	18399	3.15E-06
23	2100001	2200000	NaN	158014	2.04E-06
23	2200001	2300000	NaN	89890	1.71E-06
23	2300001	2400000	NaN	83081	9.44E-07
23	2400001	2500000	NaN	468642	2.55E-06
23	2500001	2600000	NaN	207930	5.13E-07
23	2600001	2700000	NaN	965767	1.19E-06
23	2700001	2800000	NaN	128944	1.48E-06
23	2800001	2900000	NaN	453770	1.72E-06
23	2900001	3000000	NaN	2335	2.42E-06
23	3000001	3100000	NaN	2570	3.29E-06
23	3100001	3200000	NaN	4332	3.20E-06
23	3200001	3300000	NaN	54272	3.01E-06
23	3300001	3400000	NaN	11237	2.48E-06
23	3400001	3500000	NaN	18548	4.59E-06
23	3500001	3600000	NaN	439651	1.95E-06
23	3600001	3700000	NaN	56559	1.88E-06
23	3700001	3800000	NaN	479018	7.45E-07
23	3800001	3900000	NaN	293411	9.02E-07
23	3900001	4000000	NaN	69	3.53E-06
23	4000001	4100000	NaN	293	5.69E-06
23	4100001	4200000	NaN	133	3.96E-06
23	4200001	4300000	NaN	34	5.69E-06
23	4300001	4400000	NaN	71	5.28E-06
23	4400001	4500000	NaN	846776	4.75E-06
23	4500001	4600000	NaN	8026	3.37E-06
23	4600001	4700000	NaN	5726	4.58E-06
23	4700001	4800000	NaN	753	3.41E-06
23	4800001	4900000	NaN	4563	3.93E-06
23	4900001	5000000	NaN	75	4.52E-06
23	5000001	5100000	NaN	71	5.00E-06
23	5100001	5200000	NaN	119	4.73E-06
23	5200001	5300000	NaN	30711	6.51E-06
23	5300001	5400000	NaN	2058	5.47E-06
23	5400001	5500000	NaN	364	6.76E-06
23	5500001	5600000	NaN	107	4.81E-06
23	5600001	5700000	NaN	947	4.86E-06
23	5700001	5800000	NaN	1606	5.74E-06
23	5800001	5900000	NaN	66791	4.68E-06
23	5900001	6000000	NaN	9495	3.84E-06
23	6000001	6100000	NaN	24250	5.15E-06
23	6100001	6200000	NaN	15750	4.18E-06
23	6200001	6300000	NaN	266	4.07E-06
23	6300001	6400000	NaN	12459	4.96E-06
23	6400001	6500000	NaN	12486	3.51E-06
23	6500001	6600000	NaN	7798	3.41E-06
23	6600001	6700000	NaN	17046	2.10E-06
23	6700001	6800000	NaN	20824	2.56E-06
23	6800001	6900000	NaN	42368	3.03E-06
23	6900001	7000000	NaN	232007	2.46E-06
23	7000001	7100000	NaN	80531	1.60E-06
23	7100001	7200000	NaN	72839	2.17E-06
23	7200001	7300000	NaN	203461	2.48E-06
23	7300001	7400000	NaN	7911	2.98E-06
23	7400001	7500000	NaN	2408	3.12E-06
23	7500001	7600000	NaN	10502	4.27E-06
23	7600001	7700000	NaN	5762	1.48E-06
23	7700001	7800000	NaN	20608	3.15E-06
23	7800001	7900000	NaN	153897	2.44E-06
23	7900001	8000000	NaN	27643	1.99E-06
23	8000001	8100000	NaN	23370	2.02E-06
23	8100001	8200000	NaN	16145	2.02E-06
23	8200001	8300000	NaN	27149	2.18E-06
23	8300001	8400000	NaN	11893	2.20E-06
23	8400001	8500000	NaN	49556	1.68E-06
23	8500001	8600000	NaN	44655	3.28E-06
23	8600001	8700000	NaN	8182	2.12E-06
23	8700001	8800000	NaN	1949	2.81E-06
23	8800001	8900000	NaN	2759	2.76E-06
23	8900001	9000000	NaN	2774	2.15E-06
23	9000001	9100000	NaN	4811	2.80E-06
23	9100001	9200000	NaN	2155	2.43E-06
23	9200001	9300000	NaN	330	3.43E-06
23	9300001	9400000	NaN	3527	4.62E-06
23	9400001	9500000	NaN	59691	1.69E-06
23	9500001	9600000	NaN	103924	2.16E-06
23	9600001	9700000	NaN	650316	2.36E-06
23	9700001	9800000	NaN	138751	2.04E-06
23	9800001	9900000	NaN	42823	2.30E-06
23	9900001	10000000	NaN	118580	1.69E-06
23	10000001	10100000	NaN	152623	1.34E-06
23	10100001	10200000	NaN	268582	1.86E-06
23	10200001	10300000	NaN	84393	2.32E-06
23	10300001	10400000	NaN	731	2.06E-06
23	10400001	10500000	NaN	429143	1.83E-06
23	10500001	10600000	NaN	142079	2.34E-06
23	10600001	10700000	NaN	37226	4.43E-06
23	10700001	10800000	NaN	37497	2.21E-06
23	10800001	10900000	NaN	71539	1.57E-06
23	10900001	11000000	NaN	38917	2.55E-06
23	11000001	11100000	NaN	36808	3.40E-06
23	11100001	11200000	NaN	351470	1.69E-06
23	11200001	11300000	NaN	19164	2.90E-06
23	11300001	11400000	NaN	6053	2.68E-06
23	11400001	11500000	NaN	6369	2.00E-06
23	11500001	11600000	NaN	4489	2.93E-06
23	11600001	11700000	NaN	6903	3.04E-06
23	11700001	11800000	NaN	287722	2.31E-06
23	11800001	11900000	NaN	954	3.29E-06
23	11900001	12000000	NaN	826	2.78E-06
23	12000001	12100000	NaN	368	3.58E-06
23	12100001	12200000	NaN	3913	4.62E-06
23	12200001	12300000	NaN	8341	2.69E-06
23	12300001	12400000	NaN	5144	3.31E-06
23	12400001	12500000	NaN	6209	2.97E-06
23	12500001	12600000	NaN	4782	4.08E-06
23	12600001	12700000	NaN	3639	2.69E-06
23	12700001	12800000	NaN	13781	1.97E-06
23	12800001	12900000	NaN	724387	2.50E-06
23	12900001	13000000	NaN	1661602	3.00E-06
23	13000001	13100000	NaN	37953	1.70E-06
23	13100001	13200000	NaN	12366	1.32E-06
23	13200001	13300000	NaN	8462	2.19E-06
23	13300001	13400000	NaN	218489	1.10E-06
23	13400001	13500000	NaN	6579	1.59E-06
23	13500001	13600000	NaN	932	2.11E-06
23	13600001	13700000	NaN	28303	1.77E-06
23	13700001	13800000	NaN	1033584	1.50E-06
23	13800001	13900000	NaN	65803	1.13E-06
23	13900001	14000000	NaN	25914	3.60E-06
23	14000001	14100000	NaN	219736	2.01E-06
23	14100001	14200000	NaN	348	3.81E-06
23	14200001	14300000	NaN	137261	2.81E-06
23	14300001	14400000	NaN	283	2.94E-06
23	14400001	14500000	NaN	265	2.72E-06
23	14500001	14600000	NaN	26193	2.77E-06
23	14600001	14700000	NaN	34799	2.46E-06
23	14700001	14800000	NaN	31714	2.52E-06
23	14800001	14900000	NaN	283693	2.09E-06
23	14900001	15000000	NaN	239029	2.75E-06
23	15000001	15100000	NaN	3394	2.91E-06
23	15100001	15200000	NaN	1328	3.17E-06
23	15200001	15300000	NaN	64763	2.52E-06
23	15300001	15400000	NaN	191984	1.61E-06
23	15400001	15500000	NaN	436906	2.50E-06
23	15500001	15600000	NaN	145100	1.19E-06
23	15600001	15700000	NaN	82334	1.77E-06
23	15700001	15800000	NaN	444576	1.31E-06
23	15800001	15900000	NaN	695604	2.09E-06
23	15900001	16000000	NaN	2493	2.82E-06
23	16000001	16100000	NaN	2313	3.35E-06
23	16100001	16200000	NaN	137727	3.42E-06
23	16200001	16300000	NaN	5597	3.34E-06
23	16300001	16400000	NaN	4580	4.24E-06
23	16400001	16500000	NaN	5414	2.27E-06
23	16500001	16600000	NaN	7741	2.28E-06
23	16600001	16700000	NaN	345617	1.34E-06
23	16700001	16800000	NaN	953331	2.55E-06
23	16800001	16900000	NaN	2210865	1.49E-06
23	16900001	17000000	NaN	7668	2.25E-06
23	17000001	17100000	NaN	28791	1.80E-06
23	17100001	17200000	NaN	121407	1.55E-06
23	17200001	17300000	NaN	2698	2.90E-06
23	17300001	17400000	NaN	16426	2.97E-06
23	17400001	17500000	NaN	53549	2.36E-06
23	17500001	17600000	NaN	24728	2.00E-06
23	17600001	17700000	NaN	16442	2.06E-06
23	17700001	17800000	NaN	493088	1.94E-06
23	17800001	17900000	NaN	20227	3.59E-06
23	17900001	18000000	NaN	3428	3.13E-06
23	18000001	18100000	NaN	13685	3.81E-06
23	18100001	18200000	NaN	4136	3.72E-06
23	18200001	18300000	NaN	108794	2.56E-06
23	18300001	18400000	NaN	33873	2.89E-06
23	18400001	18500000	NaN	12288	2.61E-06
23	18500001	18600000	NaN	14422	3.16E-06
23	18600001	18700000	NaN	124741	3.12E-06
23	18700001	18800000	NaN	4906	2.31E-06
23	18800001	18900000	NaN	14776	4.40E-06
23	18900001	19000000	NaN	440713	1.96E-06
23	19000001	19100000	NaN	77202	2.07E-06
23	19100001	19200000	NaN	6436	3.29E-06
23	19200001	19300000	NaN	536	4.00E-06
23	19300001	19400000	NaN	985331	2.20E-06
23	19400001	19500000	NaN	28373	3.28E-06
23	19500001	19600000	NaN	502619	2.83E-06
23	19600001	19700000	NaN	293210	2.16E-06
23	19700001	19800000	NaN	145411	1.77E-06
23	19800001	19900000	NaN	76004	2.62E-06
23	19900001	20000000	NaN	239279	1.44E-06
23	20000001	20100000	NaN	79086	2.43E-06
23	20100001	20200000	NaN	1798891	3.26E-06
23	20200001	20300000	NaN	268699	2.24E-06
23	20300001	20400000	NaN	469	2.71E-06
23	20400001	20500000	NaN	982	2.45E-06
23	20500001	20600000	NaN	477	2.56E-06
23	20600001	20700000	NaN	1948	3.40E-06
23	20700001	20800000	NaN	1621	4.27E-06
23	20800001	20900000	NaN	1767	3.78E-06
23	20900001	21000000	NaN	6874	2.16E-06
23	21000001	21100000	NaN	1677	2.26E-06
23	21100001	21200000	NaN	1568	4.48E-06
23	21200001	21300000	NaN	367	6.42E-06
23	21300001	21400000	NaN	4442	4.19E-06
23	21400001	21500000	NaN	8687	2.60E-06
23	21500001	21600000	NaN	16740	3.16E-06
23	21600001	21700000	NaN	25680	3.14E-06
23	21700001	21800000	NaN	14109	3.90E-06
23	21800001	21900000	NaN	257029	2.59E-06
23	21900001	22000000	NaN	499419	2.24E-06
23	22000001	22100000	NaN	327637	3.09E-06
23	22100001	22200000	NaN	13883	2.66E-06
23	22200001	22300000	NaN	37775	3.25E-06
23	22300001	22400000	NaN	1981	3.40E-06
23	22400001	22500000	NaN	2257	4.29E-06
23	22500001	22600000	NaN	782	3.52E-06
23	22600001	22700000	NaN	1090	4.04E-06
23	22700001	22800000	NaN	2035	3.50E-06
23	22800001	22900000	NaN	1429	3.62E-06
23	22900001	23000000	NaN	1828	3.02E-06
23	23000001	23100000	NaN	553835	3.50E-06
23	23100001	23200000	NaN	2250	2.98E-06
23	23200001	23300000	NaN	2798	3.65E-06
23	23300001	23400000	NaN	13463	2.10E-06
23	23400001	23500000	NaN	20205	2.88E-06
23	23500001	23600000	NaN	1494	2.27E-06
23	23600001	23700000	NaN	526842	1.73E-06
23	23700001	23800000	NaN	747007	1.16E-06
23	23800001	23900000	NaN	2253190	2.08E-06
23	23900001	24000000	NaN	46740	3.11E-06
23	24000001	24100000	NaN	1995157	2.23E-06
23	24100001	24200000	NaN	129841	1.83E-06
23	24200001	24300000	NaN	401926	1.89E-06
23	24300001	24400000	NaN	10461	2.06E-06
23	24400001	24500000	NaN	235678	2.17E-06
23	24500001	24600000	NaN	490103	1.99E-06
23	24600001	24700000	NaN	8204	2.19E-06
23	24700001	24800000	NaN	342735	2.39E-06
23	24800001	24900000	NaN	1621999	2.97E-06
23	24900001	25000000	NaN	98883	1.83E-06
23	25000001	25100000	NaN	149269	3.14E-06
23	25100001	25200000	NaN	184	3.49E-06
23	25200001	25300000	NaN	9644	4.94E-06
23	25300001	25400000	NaN	465	5.19E-06
23	25400001	25500000	NaN	205	4.95E-06
23	25500001	25600000	NaN	1578	5.22E-06
23	25600001	25700000	NaN	323527	4.71E-06
23	25700001	25800000	NaN	1649	4.46E-06
23	25800001	25900000	NaN	2185	6.02E-06
23	25900001	26000000	NaN	5630	5.67E-06
23	26000001	26100000	NaN	232	5.52E-06
23	26100001	26200000	NaN	804	7.22E-06
23	26200001	26300000	NaN	43300	7.22E-06
23	26300001	26400000	NaN	14870	5.76E-06
23	26400001	26500000	NaN	11485	7.57E-06
23	26500001	26600000	NaN	5675	6.42E-06
23	26600001	26700000	NaN	16195	7.24E-06
23	26700001	26800000	NaN	12377	6.23E-06
23	26800001	26900000	NaN	5926	7.33E-06
23	26900001	27000000	NaN	14200	6.95E-06
23	27000001	27100000	NaN	23054	5.73E-06
23	27100001	27200000	NaN	29129	6.20E-06
23	27200001	27300000	NaN	9864	6.27E-06
23	27300001	27400000	NaN	8984	6.58E-06
23	27400001	27500000	NaN	24456	6.52E-06
23	27500001	27600000	NaN	76279	5.68E-06
23	27600001	27700000	NaN	833	5.42E-06
23	27700001	27800000	NaN	4961	5.77E-06
23	27800001	27900000	NaN	5393	5.41E-06
23	27900001	28000000	NaN	4141	4.08E-06
23	28000001	28100000	NaN	1591	5.00E-06
23	28100001	28200000	NaN	571	4.71E-06
23	28200001	28300000	NaN	1485	3.73E-06
23	28300001	28400000	NaN	426	4.75E-06
23	28400001	28500000	NaN	707	5.11E-06
23	28500001	28600000	NaN	6685	6.13E-06
23	28600001	28700000	NaN	6330	4.50E-06
23	28700001	28800000	NaN	1979	5.20E-06
23	28800001	28900000	NaN	4783	4.42E-06
23	28900001	29000000	NaN	9308	7.13E-06
23	29000001	29100000	NaN	7214	4.76E-06
23	29100001	29200000	NaN	4885	4.31E-06
23	29200001	29300000	NaN	1300	5.60E-06
23	29300001	29400000	NaN	2669	6.81E-06
23	29400001	29500000	NaN	4190	3.28E-06
23	29500001	29600000	NaN	16557	5.83E-06
23	29600001	29700000	NaN	25755	4.63E-06
23	29700001	29800000	NaN	29835	3.65E-06
23	29800001	29900000	NaN	16511	5.32E-06
23	29900001	30000000	NaN	34860	6.58E-06
23	30000001	30100000	NaN	898	6.99E-06
23	30100001	30200000	NaN	789	4.60E-06
23	30200001	30300000	NaN	57167	5.06E-06
23	30300001	30400000	NaN	40994	4.11E-06
23	30400001	30500000	NaN	998	3.84E-06
23	30500001	30600000	NaN	69421	5.05E-06
23	30600001	30700000	NaN	50136	3.69E-06
23	30700001	30800000	NaN	103851	2.89E-06
23	30800001	30900000	NaN	534813	3.06E-06
23	30900001	31000000	NaN	16023	2.99E-06
23	31000001	31100000	NaN	5546	4.13E-06
23	31100001	31200000	NaN	150001	3.70E-06
23	31200001	31300000	NaN	43501	3.71E-06
23	31300001	31400000	NaN	5372	3.70E-06
23	31400001	31500000	NaN	9466	3.47E-06
23	31500001	31600000	NaN	5359	4.17E-06
23	31600001	31700000	NaN	7396	3.75E-06
23	31700001	31800000	NaN	3999	3.92E-06
23	31800001	31900000	NaN	3664	3.39E-06
23	31900001	32000000	NaN	656	4.74E-06
23	32000001	32100000	NaN	427	3.54E-06
23	32100001	32200000	NaN	607	4.21E-06
23	32200001	32300000	NaN	2784	4.27E-06
23	32300001	32400000	NaN	7064	3.51E-06
23	32400001	32500000	NaN	7069	4.53E-06
23	32500001	32600000	NaN	4394	4.29E-06
23	32600001	32700000	NaN	2982	4.26E-06
23	32700001	32800000	NaN	412	4.44E-06
23	32800001	32900000	NaN	601	3.63E-06
23	32900001	33000000	NaN	561	4.45E-06
23	33000001	33100000	NaN	393204	4.12E-06
23	33100001	33200000	NaN	3189	4.99E-06
23	33200001	33300000	NaN	3788	4.48E-06
23	33300001	33400000	NaN	571	4.33E-06
23	33400001	33500000	NaN	259	6.07E-06
23	33500001	33600000	NaN	629	5.74E-06
23	33600001	33700000	NaN	455	5.70E-06
23	33700001	33800000	NaN	1294	6.07E-06
23	33800001	33900000	NaN	2790	6.46E-06
23	33900001	34000000	NaN	6571	5.16E-06
23	34000001	34100000	NaN	2119	5.31E-06
23	34100001	34200000	NaN	4620	6.12E-06
23	34200001	34300000	NaN	6955	5.52E-06
23	34300001	34400000	NaN	3627	4.58E-06
23	34400001	34500000	NaN	1110	5.12E-06
23	34500001	34600000	NaN	798	6.01E-06
23	34600001	34700000	NaN	72545	6.72E-06
23	34700001	34800000	NaN	73	5.59E-06
23	34800001	34900000	NaN	133	3.72E-06
23	34900001	35000000	NaN	202	4.05E-06
23	35000001	35100000	NaN	63	5.45E-06
23	35100001	35200000	NaN	657	6.08E-06
23	35200001	35300000	NaN	541	4.44E-06
23	35300001	35400000	NaN	1111	4.21E-06
23	35400001	35500000	NaN	2217	3.74E-06
23	35500001	35600000	NaN	1954	4.35E-06
23	35600001	35700000	NaN	1882	4.63E-06
23	35700001	35800000	NaN	162	3.13E-06
23	35800001	35900000	NaN	977	4.69E-06
23	35900001	36000000	NaN	10182	3.39E-06
23	36000001	36100000	NaN	5734	4.43E-06
23	36100001	36200000	NaN	5880	5.48E-06
23	36200001	36300000	NaN	10704	5.05E-06
23	36300001	36400000	NaN	5463	4.61E-06
23	36400001	36500000	NaN	3334	4.93E-06
23	36500001	36600000	NaN	479	4.68E-06
23	36600001	36700000	NaN	478	4.14E-06
23	36700001	36800000	NaN	3004	4.74E-06
23	36800001	36900000	NaN	2029	3.54E-06
23	36900001	37000000	NaN	133695	3.83E-06
23	37000001	37100000	NaN	2437	5.00E-06
23	37100001	37200000	NaN	418	4.92E-06
23	37200001	37300000	NaN	60295	3.41E-06
23	37300001	37400000	NaN	235268	3.77E-06
23	37400001	37500000	NaN	7419	3.15E-06
23	37500001	37600000	NaN	207012	3.18E-06
23	37600001	37700000	NaN	268261	2.41E-06
23	37700001	37800000	NaN	69926	3.31E-06
23	37800001	37900000	NaN	20272	2.72E-06
23	37900001	38000000	NaN	101063	3.28E-06
23	38000001	38100000	NaN	203241	2.63E-06
23	38100001	38200000	NaN	190833	2.56E-06
23	38200001	38300000	NaN	2429	1.86E-06
23	38300001	38400000	NaN	770	1.96E-06
23	38400001	38500000	NaN	13040	2.33E-06
23	38500001	38600000	NaN	78365	2.09E-06
23	38600001	38700000	NaN	674517	2.06E-06
23	38700001	38800000	NaN	6774	2.35E-06
23	38800001	38900000	NaN	2774	1.81E-06
23	38900001	39000000	NaN	1721	2.49E-06
23	39000001	39100000	NaN	4112	2.50E-06
23	39100001	39200000	NaN	5133	1.68E-06
23	39200001	39300000	NaN	1025	1.98E-06
23	39300001	39400000	NaN	212	1.53E-06
23	39400001	39500000	NaN	1912	2.60E-06
23	39500001	39600000	NaN	2121	2.70E-06
23	39600001	39700000	NaN	2081655	1.98E-06
23	39700001	39800000	NaN	7311	2.33E-06
23	39800001	39900000	NaN	19115	1.83E-06
23	39900001	40000000	NaN	699111	2.81E-06
23	40000001	40100000	NaN	46507	3.60E-06
23	40100001	40200000	NaN	3467	2.71E-06
23	40200001	40300000	NaN	11324	2.04E-06
23	40300001	40400000	NaN	377	2.42E-06
23	40400001	40500000	NaN	1007804	1.89E-06
23	40500001	40600000	NaN	1013473	8.05E-07
23	40600001	40700000	NaN	18220	2.68E-06
23	40700001	40800000	NaN	770830	1.74E-06
23	40800001	40900000	NaN	2692	3.21E-06
23	40900001	41000000	NaN	283114	1.07E-06
23	41000001	41100000	NaN	2053182	1.74E-06
23	41100001	41200000	NaN	317324	2.85E-06
23	41200001	41300000	NaN	3085240	3.12E-06
23	41300001	41400000	NaN	265396	1.57E-06
23	41400001	41500000	NaN	242324	2.61E-06
23	41500001	41600000	NaN	447599	2.23E-06
23	41600001	41700000	NaN	81637	2.22E-06
